"file","line","issue","severity","detail"
"app/kontakt/page.tsx","321","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center gap-2 rounded-2xl bg-blue-600 px-5 py-3 text-sm font-semibold text-white transition hover:bg-blue-500"""
"app/kontakt/page.tsx","335","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center gap-2 rounded-2xl border border-blue-200 bg-blue-50 px-5 py-3 text-sm font-semibold text-blue-900 transition hover:bg-blue-100"""
"app/kontakt/page.tsx","350","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center gap-2 rounded-2xl border border-emerald-300/20 bg-emerald-500/10 px-5 py-3 text-sm font-semibold text-emerald-800 transition hover:bg-emerald-500/15"""
"app/kontakt/page.tsx","366","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex items-center gap-2 rounded-2xl border border-foreground/10 bg-white/[0.04] px-5 py-3 text-sm font-semibold text-foreground/82 transition hover:bg-white/[0.08]"""
"app/kontakt/page.tsx","449","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-[1.35rem] border border-slate-200 bg-white/86 px-4 py-4 shadow-sm shadow-slate-950/5 transition hover:-translate-y-0.5 hover:border-blue-200 hover:bg-white"""
"app/kontakt/page.tsx","453","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-slate-400 transition group-hover:translate-x-0.5 group-hover:text-blue-700"" />"
"app/kontakt/page.tsx","461","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-[1.35rem] border border-slate-200 bg-white/86 px-4 py-4 shadow-sm shadow-slate-950/5 transition hover:-translate-y-0.5 hover:border-blue-200 hover:bg-white"""
"app/kontakt/page.tsx","465","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-slate-400 transition group-hover:translate-x-0.5 group-hover:text-blue-700"" />"
"app/kontakt/page.tsx","556","REDUCED_MOTION_REVIEW","warning"," ""rounded-[1.6rem] border border-slate-200 bg-white p-6 shadow-sm shadow-slate-950/5 transition-all hover:-translate-y-1 hover:border-blue-200 hover:shadow-md"";"
"app/kontakt/page.tsx","579","TOUCH_TARGET_REVIEW","warning"," <Link key={item.title} href={item.href} className={classes}>"
"app/kontakt/page.tsx","579","FOCUS_STYLE_REVIEW","warning"," <Link key={item.title} href={item.href} className={classes}>"
"app/kontakt/page.tsx","625","REDUCED_MOTION_REVIEW","warning"," className=""mt-4 inline-flex min-h-11 items-center justify-center gap-2 rounded-lg bg-slate-950 px-4 text-sm font-black text-white transition hover:bg-blue-700"""
"app/kontakt/page.tsx","714","REDUCED_MOTION_REVIEW","warning"," className=""rounded-[1rem] border border-slate-200 bg-slate-50 px-4 py-3 text-sm font-medium text-slate-700 transition hover:border-blue-200 hover:bg-blue-50 hover:text-slate-950"""
"app/kontakt/page.tsx","725","REDUCED_MOTION_REVIEW","warning"," className=""rounded-full border border-slate-200 bg-white px-3 py-2 text-[11px] font-semibold text-slate-700 transition hover:border-blue-200 hover:bg-blue-50 hover:text-slate-950"""
"app/kontakt/page.tsx","795","REDUCED_MOTION_REVIEW","warning"," className=""group rounded-[1.45rem] border border-white bg-white px-5 py-5 shadow-sm shadow-slate-950/5 transition hover:-translate-y-0.5 hover:border-blue-200 hover:bg-blue-50"""
"app/kontakt/page.tsx","804","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 transition group-hover:translate-x-0.5"" />"
"app/kleinmengen-entsorgung/page.tsx","171","REDUCED_MOTION_REVIEW","warning"," className=""rounded-2xl border border-white/10 bg-[#0B0B14] px-6 py-4 font-medium text-slate-300 transition-all hover:border-red-500/40 hover:text-white"""
"app/klaviertransport-regensburg/page.tsx","372","TOUCH_TARGET_REVIEW","warning"," <Link href=""/"" className=""hover:text-slate-950"">FLOXANT</Link>"
"app/klaviertransport-regensburg/page.tsx","372","FOCUS_STYLE_REVIEW","warning"," <Link href=""/"" className=""hover:text-slate-950"">FLOXANT</Link>"
"app/klaviertransport-regensburg/page.tsx","374","TOUCH_TARGET_REVIEW","warning"," <Link href=""/umzug"" className=""hover:text-slate-950"">Umzug</Link>"
"app/klaviertransport-regensburg/page.tsx","374","FOCUS_STYLE_REVIEW","warning"," <Link href=""/umzug"" className=""hover:text-slate-950"">Umzug</Link>"
"app/klaviertransport-regensburg/page.tsx","376","TOUCH_TARGET_REVIEW","warning"," <Link href=""/klaviertransport"" className=""hover:text-slate-950"">Klaviertransport</Link>"
"app/klaviertransport-regensburg/page.tsx","376","FOCUS_STYLE_REVIEW","warning"," <Link href=""/klaviertransport"" className=""hover:text-slate-950"">Klaviertransport</Link>"
"app/klaviertransport-regensburg/page.tsx","406","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 w-full items-center justify-center gap-2 rounded-lg bg-slate-950 px-6 text-sm font-black text-white shadow-[0_16px_40px_rgba(15,23,42,0.22)] transition hover:bg-cyan-800 sm:w-auto"""
"app/klaviertransport-regensburg/page.tsx","423","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 w-full items-center justify-center gap-2 rounded-lg bg-emerald-500 px-6 text-sm font-black text-white shadow-[0_16px_40px_rgba(16,185,129,0.2)] transition hover:bg-emerald-600 sm:w-auto"""
"app/klaviertransport-regensburg/page.tsx","437","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 w-full items-center justify-center gap-2 rounded-lg border border-slate-300 bg-white px-6 text-sm font-black text-slate-900 transition hover:border-cyan-300 hover:text-cyan-800 sm:w-auto"""
"app/klaviertransport-regensburg/page.tsx","644","REDUCED_MOTION_REVIEW","warning"," className=""mt-5 inline-flex min-h-11 items-center justify-center gap-2 rounded-lg border border-slate-300 bg-white px-5 text-sm font-black text-slate-900 transition hover:border-cyan-300 hover:text-cyan-800"""
"app/klaviertransport-regensburg/page.tsx","669","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-11 items-center justify-center gap-2 rounded-lg bg-slate-950 px-5 text-sm font-black text-white transition hover:bg-emerald-800"""
"app/klaviertransport-regensburg/page.tsx","682","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-11 items-center justify-center gap-2 rounded-lg border border-emerald-300 bg-white px-5 text-sm font-black text-emerald-900 transition hover:bg-emerald-100"""
"app/klaviertransport-regensburg/page.tsx","740","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-slate-950 px-6 text-sm font-black text-white transition hover:bg-cyan-800"""
"app/klaviertransport-regensburg/page.tsx","796","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-white px-6 text-sm font-black text-slate-950 transition hover:bg-cyan-50"""
"app/klaviertransport-regensburg/page.tsx","805","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-white/15 bg-white/10 px-6 text-sm font-black text-white transition hover:bg-white/15"""
"app/kinder-umzugsbox/page.tsx","66","FOCUS_STYLE_REVIEW","warning"," <Link href=""/rechner"" className=""btn-premium inline-flex h-12 items-center gap-2 rounded-xl bg-gradient-to-b from-blue-500 to-blue-600 px-8 text-sm font-semibold uppercase tracking-wider text-white shadow-lg shadow-blue"
"app/kinder-umzugsbox/page.tsx","66","REDUCED_MOTION_REVIEW","warning"," <Link href=""/rechner"" className=""btn-premium inline-flex h-12 items-center gap-2 rounded-xl bg-gradient-to-b from-blue-500 to-blue-600 px-8 text-sm font-semibold uppercase tracking-wider text-white shadow-lg shadow-blue"
"app/kinder-umzugsbox/page.tsx","69","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""inline-flex h-12 items-center gap-2 rounded-xl border border-slate-200 bg-white px-6 text-sm font-medium text-slate-700 transition-all hover:bg-"
"app/kinder-umzugsbox/page.tsx","69","REDUCED_MOTION_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""inline-flex h-12 items-center gap-2 rounded-xl border border-slate-200 bg-white px-6 text-sm font-medium text-slate-700 transition-all hover:bg-"
"app/kinder-umzugsbox/page.tsx","113","REDUCED_MOTION_REVIEW","warning"," className=""card-premium group rounded-xl p-5 transition-all"""
"app/kinder-umzugsbox/page.tsx","115","REDUCED_MOTION_REVIEW","warning"," <h3 className=""font-semibold text-slate-950 group-hover:text-blue-700 transition-colors flex items-center gap-2"">"
"app/kinder-umzugsbox/page.tsx","117","REDUCED_MOTION_REVIEW","warning"," <ChevronRight className=""w-4 h-4 opacity-0 group-hover:opacity-100 transition-opacity"" />"
"app/keller-muellraum-rettung-regensburg/page.tsx","248","FOCUS_STYLE_REVIEW","warning"," <Link href=""#keller-muellraum-form"" className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-slate-950 px-6 text-sm font-black text-white transition hover:bg-amber-700"" data-event=""service_card_cl"
"app/keller-muellraum-rettung-regensburg/page.tsx","248","REDUCED_MOTION_REVIEW","warning"," <Link href=""#keller-muellraum-form"" className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-slate-950 px-6 text-sm font-black text-white transition hover:bg-amber-700"" data-event=""service_card_cl"
"app/keller-muellraum-rettung-regensburg/page.tsx","252","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappHref} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-emerald-200 bg-emerald-50 px-6 text-sm font-black text-emerald-800 transition hover:bg-emerald-100"" data-"
"app/keller-muellraum-rettung-regensburg/page.tsx","252","REDUCED_MOTION_REVIEW","warning"," <a href={whatsappHref} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-emerald-200 bg-emerald-50 px-6 text-sm font-black text-emerald-800 transition hover:bg-emerald-100"" data-"
"app/keller-muellraum-rettung-regensburg/page.tsx","326","FOCUS_STYLE_REVIEW","warning"," <Link href=""/mieterwechsel-service-regensburg"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl bg-slate-950 px-4 text-sm font-black text-white"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","330","FOCUS_STYLE_REVIEW","warning"," <Link href=""/wohnung-wieder-vermietbar"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-slate-200 bg-white px-4 text-sm font-black text-slate-800"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","334","FOCUS_STYLE_REVIEW","warning"," <Link href=""/immobilie-verkaufsbereit-machen"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-amber-200 bg-amber-50 px-4 text-sm font-black text-amber-800"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","338","FOCUS_STYLE_REVIEW","warning"," <Link href=""/makler-vermieter-link"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-blue-200 bg-blue-50 px-4 text-sm font-black text-blue-800"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","342","FOCUS_STYLE_REVIEW","warning"," <Link href=""/nachlass-raeumung-regensburg"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-stone-200 bg-stone-50 px-4 text-sm font-black text-stone-800"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","346","FOCUS_STYLE_REVIEW","warning"," <Link href=""/uebergabeakte"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-slate-200 bg-white px-4 text-sm font-black text-slate-800"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","377","TOUCH_TARGET_REVIEW","warning"," <Link href=""#keller-muellraum-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-700 transition hover:text-amber-950"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","377","FOCUS_STYLE_REVIEW","warning"," <Link href=""#keller-muellraum-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-700 transition hover:text-amber-950"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","377","REDUCED_MOTION_REVIEW","warning"," <Link href=""#keller-muellraum-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-700 transition hover:text-amber-950"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","429","FOCUS_STYLE_REVIEW","warning"," <Link href=""/regensburg/entruempelung"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl bg-slate-950 px-4 text-sm font-black text-white"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","433","FOCUS_STYLE_REVIEW","warning"," <Link href=""/regensburg"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-slate-200 bg-white px-4 text-sm font-black text-slate-800"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","437","FOCUS_STYLE_REVIEW","warning"," <Link href=""/schadensbegrenzung"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-red-200 bg-white px-4 text-sm font-black text-red-800"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","480","TOUCH_TARGET_REVIEW","warning"," <Link href=""#keller-muellraum-form"" className=""flox-mobile-action flox-mobile-action-primary"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","480","FOCUS_STYLE_REVIEW","warning"," <Link href=""#keller-muellraum-form"" className=""flox-mobile-action flox-mobile-action-primary"" data-event=""service_card_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","483","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappHref} className=""flox-mobile-action flox-mobile-action-whatsapp"" data-event=""whatsapp_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","483","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappHref} className=""flox-mobile-action flox-mobile-action-whatsapp"" data-event=""whatsapp_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","486","TOUCH_TARGET_REVIEW","warning"," <a href=""tel:+4915771105087"" className=""flox-mobile-action flox-mobile-action-light"" data-event=""phone_click"">"
"app/keller-muellraum-rettung-regensburg/page.tsx","486","FOCUS_STYLE_REVIEW","warning"," <a href=""tel:+4915771105087"" className=""flox-mobile-action flox-mobile-action-light"" data-event=""phone_click"">"
"app/impressum/page.tsx","31","TOUCH_TARGET_REVIEW","warning"," E-Mail: <a href=""mailto:info@floxant.de"" className=""underline hover:text-foreground"">info@floxant.de</a>"
"app/impressum/page.tsx","31","FOCUS_STYLE_REVIEW","warning"," E-Mail: <a href=""mailto:info@floxant.de"" className=""underline hover:text-foreground"">info@floxant.de</a>"
"app/immobilie-verkaufsbereit-machen/page.tsx","321","FOCUS_STYLE_REVIEW","warning"," <Link href=""#property-ready-form"" className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-stone-950 px-6 text-sm font-black text-white transition hover:bg-amber-800"" data-event=""service_card_clic"
"app/immobilie-verkaufsbereit-machen/page.tsx","321","REDUCED_MOTION_REVIEW","warning"," <Link href=""#property-ready-form"" className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-stone-950 px-6 text-sm font-black text-white transition hover:bg-amber-800"" data-event=""service_card_clic"
"app/immobilie-verkaufsbereit-machen/page.tsx","325","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappHref} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-emerald-200 bg-emerald-50 px-6 text-sm font-black text-emerald-800 transition hover:bg-emerald-100"" data-"
"app/immobilie-verkaufsbereit-machen/page.tsx","325","REDUCED_MOTION_REVIEW","warning"," <a href={whatsappHref} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-emerald-200 bg-emerald-50 px-6 text-sm font-black text-emerald-800 transition hover:bg-emerald-100"" data-"
"app/immobilie-verkaufsbereit-machen/page.tsx","397","TOUCH_TARGET_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","397","FOCUS_STYLE_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","397","REDUCED_MOTION_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","418","FOCUS_STYLE_REVIEW","warning"," <Link href=""/makler-vermieter-link"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl bg-white px-4 text-sm font-black text-stone-950"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","422","FOCUS_STYLE_REVIEW","warning"," <Link href=""/uebergabeakte"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-white/15 px-4 text-sm font-black text-white"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","426","FOCUS_STYLE_REVIEW","warning"," <Link href=""/keller-muellraum-rettung-regensburg"" className=""inline-flex min-h-11 items-center gap-2 rounded-xl border border-amber-200/30 bg-amber-950/20 px-4 text-sm font-black text-amber-50"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","457","TOUCH_TARGET_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","457","FOCUS_STYLE_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","457","REDUCED_MOTION_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","490","TOUCH_TARGET_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","490","FOCUS_STYLE_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","490","REDUCED_MOTION_REVIEW","warning"," <Link href=""#property-ready-form"" className=""mt-5 inline-flex items-center gap-2 text-sm font-black text-amber-800 transition hover:text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","555","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""inline-flex items-center justify-between gap-3 rounded-xl border border-stone-200 bg-stone-50 px-4 py-3 text-sm font-black text-stone-800 transition hov"
"app/immobilie-verkaufsbereit-machen/page.tsx","555","REDUCED_MOTION_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""inline-flex items-center justify-between gap-3 rounded-xl border border-stone-200 bg-stone-50 px-4 py-3 text-sm font-black text-stone-800 transition hov"
"app/immobilie-verkaufsbereit-machen/page.tsx","594","FOCUS_STYLE_REVIEW","warning"," <Link href=""#property-ready-form"" className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl bg-white px-6 text-sm font-black text-stone-950"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","598","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappHref} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-emerald-200/50 bg-emerald-400/10 px-6 text-sm font-black text-emerald-50"" data-event=""whatsapp_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","601","FOCUS_STYLE_REVIEW","warning"," <a href={phoneHref} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-amber-200/50 bg-amber-400/10 px-6 text-sm font-black text-amber-50"" data-event=""phone_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","612","TOUCH_TARGET_REVIEW","warning"," <Link href=""#property-ready-form"" className=""flox-mobile-action flox-mobile-action-primary"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","612","FOCUS_STYLE_REVIEW","warning"," <Link href=""#property-ready-form"" className=""flox-mobile-action flox-mobile-action-primary"" data-event=""service_card_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","615","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappHref} className=""flox-mobile-action flox-mobile-action-whatsapp"" data-event=""whatsapp_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","615","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappHref} className=""flox-mobile-action flox-mobile-action-whatsapp"" data-event=""whatsapp_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","618","TOUCH_TARGET_REVIEW","warning"," <a href={phoneHref} className=""flox-mobile-action flox-mobile-action-light"" data-event=""phone_click"">"
"app/immobilie-verkaufsbereit-machen/page.tsx","618","FOCUS_STYLE_REVIEW","warning"," <a href={phoneHref} className=""flox-mobile-action flox-mobile-action-light"" data-event=""phone_click"">"
"app/hotelreinigung-regensburg/page.tsx","300","TOUCH_TARGET_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/hotelreinigung-regensburg/page.tsx","300","FOCUS_STYLE_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/hotelreinigung-regensburg/page.tsx","307","TOUCH_TARGET_REVIEW","warning"," <a href=""#kontakt"" className=""flox-button-primary px-6"">"
"app/hotelreinigung-regensburg/page.tsx","307","FOCUS_STYLE_REVIEW","warning"," <a href=""#kontakt"" className=""flox-button-primary px-6"">"
"app/hotelreinigung-regensburg/page.tsx","311","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/hotelreinigung-regensburg/page.tsx","311","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/hotelreinigung-regensburg/page.tsx","546","TOUCH_TARGET_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/hotelreinigung-regensburg/page.tsx","546","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/guenstig/[slug]/page.tsx","60","REDUCED_MOTION_REVIEW","warning"," <div className=""absolute -inset-1 bg-gradient-to-r from-emerald-500/20 to-teal-500/20 rounded-[2.5rem] blur-xl opacity-0 group-hover:opacity-100 transition duration-1000 group-hover:duration-200"" />"
"app/grundreinigung-regensburg/page.tsx","296","TOUCH_TARGET_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/grundreinigung-regensburg/page.tsx","296","FOCUS_STYLE_REVIEW","warning"," <a key={href} href={href} className=""flox-chip hover:border-blue-200 hover:bg-blue-50"">"
"app/grundreinigung-regensburg/page.tsx","303","TOUCH_TARGET_REVIEW","warning"," <a href=""#kontakt"" className=""flox-button-primary px-6"">"
"app/grundreinigung-regensburg/page.tsx","303","FOCUS_STYLE_REVIEW","warning"," <a href=""#kontakt"" className=""flox-button-primary px-6"">"
"app/grundreinigung-regensburg/page.tsx","307","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/grundreinigung-regensburg/page.tsx","307","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/grundreinigung-regensburg/page.tsx","577","TOUCH_TARGET_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/grundreinigung-regensburg/page.tsx","577","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""flox-chip hover:border-blue-200 hover:bg-white"">"
"app/grundreinigung-regensburg/page.tsx","603","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-panel flex min-h-[190px] flex-col justify-between rounded-[1.5rem] p-6 hover:border-blue-200 hover:bg-blue-50"">"
"app/grundreinigung-regensburg/page.tsx","603","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-panel flex min-h-[190px] flex-col justify-between rounded-[1.5rem] p-6 hover:border-blue-200 hover:bg-blue-50"">"
"app/grundreinigung-regensburg/page.tsx","613","TOUCH_TARGET_REVIEW","warning"," <Link href=""/buchung?service=reinigung&source=grundreinigung_regensburg&entry=grundreinigung_regensburg"" className=""flox-panel flex min-h-[190px] flex-col justify-between rounded-[1.5rem] p-6 hover:border-blue-200 hover"
"app/grundreinigung-regensburg/page.tsx","613","FOCUS_STYLE_REVIEW","warning"," <Link href=""/buchung?service=reinigung&source=grundreinigung_regensburg&entry=grundreinigung_regensburg"" className=""flox-panel flex min-h-[190px] flex-col justify-between rounded-[1.5rem] p-6 hover:border-blue-200 hover"
"app/gewerbereinigung-regensburg/page.tsx","307","TOUCH_TARGET_REVIEW","warning"," <a href=""#kontaktformular"" className=""flox-button-primary px-6"">"
"app/gewerbereinigung-regensburg/page.tsx","307","FOCUS_STYLE_REVIEW","warning"," <a href=""#kontaktformular"" className=""flox-button-primary px-6"">"
"app/gewerbereinigung-regensburg/page.tsx","311","TOUCH_TARGET_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/gewerbereinigung-regensburg/page.tsx","311","FOCUS_STYLE_REVIEW","warning"," <a href={whatsappUrl} target=""_blank"" rel=""noopener noreferrer"" className=""flox-button-secondary px-6"">"
"app/gewerbereinigung-regensburg/page.tsx","450","TOUCH_TARGET_REVIEW","warning"," <a href=""#kontaktformular"" className=""flox-button-primary px-6"">"
"app/gewerbereinigung-regensburg/page.tsx","450","FOCUS_STYLE_REVIEW","warning"," <a href=""#kontaktformular"" className=""flox-button-primary px-6"">"
"app/gewerbereinigung-regensburg/page.tsx","454","TOUCH_TARGET_REVIEW","warning"," <Link href=""/regensburg/bueroreinigung"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","454","FOCUS_STYLE_REVIEW","warning"," <Link href=""/regensburg/bueroreinigung"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","457","TOUCH_TARGET_REVIEW","warning"," <Link href=""/praxisreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","457","FOCUS_STYLE_REVIEW","warning"," <Link href=""/praxisreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
"app/gewerbereinigung-regensburg/page.tsx","460","TOUCH_TARGET_REVIEW","warning"," <Link href=""/hotelreinigung-regensburg"" className=""flox-button-secondary border-white/12 bg-white/6 px-6 text-white"">"
